TimeGenerated,DeviceName,AccountName,FileName,ProcessCommandLine,InitiatingProcessFileName
2025-09-13T22:50:32.723499Z,WKST-ENGR01,user164@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T01:31:16.723499Z,WKST-ENGR01,user111@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-15T09:34:26.723499Z,SRV-DB01,user164@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-13T21:34:55.723499Z,SRV-WEB01,user143@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-14T03:47:06.723499Z,SRV-APP02,user87@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T08:44:08.723499Z,SRV-WEB01,user37@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T21:22:52.723499Z,SRV-WEB01,user150@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T03:05:39.723499Z,SRV-WEB01,user94@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-15T04:00:06.723499Z,SRV-WEB01,admin@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-15T05:39:43.723499Z,SRV-APP01,user51@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-13T21:04:33.723499Z,WKST-FIN02,user36@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T09:02:40.723499Z,SRV-WEB01,admin@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T01:08:43.723499Z,SRV-WEB02,user15@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T18:35:03.723499Z,WKST-ENGR01,user11@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-13T11:40:03.723499Z,SRV-APP02,user126@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T23:25:08.723499Z,SRV-WEB02,user86@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-15T11:10:23.723499Z,SRV-WEB01,user191@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-14T00:49:27.723499Z,SRV-DB01,admin@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T23:02:21.723499Z,SRV-APP01,user9@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T07:56:34.723499Z,SRV-WEB01,user141@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-13T19:30:05.723499Z,SRV-APP02,user53@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T16:48:00.723499Z,SRV-DB01,user27@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-15T05:49:48.723499Z,SRV-APP02,user91@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-13T15:39:49.723499Z,WKST-FIN02,user98@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T16:59:45.723499Z,WKST-FIN02,user123@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T13:07:22.723499Z,SRV-APP02,user13@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-13T16:53:26.723499Z,WKST-ENGR01,user79@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-15T04:21:18.723499Z,SRV-WEB02,user4@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-15T00:42:13.723499Z,SRV-APP02,user37@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-13T19:01:30.723499Z,SRV-APP01,user174@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T11:31:04.723499Z,SRV-WEB02,admin@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-15T02:39:35.723499Z,WKST-FIN02,user145@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T01:45:22.723499Z,SRV-WEB01,user48@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-13T14:20:18.723499Z,WKST-FIN02,user50@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T03:11:54.723499Z,SRV-WEB01,user139@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-15T04:09:11.723499Z,SRV-DB01,user27@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T21:00:36.723499Z,WKST-FIN02,user37@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T10:19:09.723499Z,SRV-WEB01,user85@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T05:21:49.723499Z,SRV-APP02,admin@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T09:32:59.723499Z,SRV-APP01,user72@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-13T19:42:05.723499Z,SRV-APP01,user117@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T03:26:46.723499Z,WKST-ENGR01,user30@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T14:21:53.723499Z,SRV-APP02,user156@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-13T23:08:03.723499Z,SRV-DB01,user189@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-14T21:52:48.723499Z,SRV-WEB02,user68@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-14T01:06:42.723499Z,WKST-ENGR01,user158@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T11:00:03.723499Z,SRV-APP02,user83@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-13T15:48:29.723499Z,WKST-ENGR01,user49@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-15T00:58:28.723499Z,WKST-ENGR01,user39@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T15:14:16.723499Z,WKST-FIN02,user22@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-13T13:39:36.723499Z,SRV-APP01,user161@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-13T11:46:11.723499Z,SRV-WEB02,user48@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T04:43:40.723499Z,SRV-APP02,user170@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-13T14:31:27.723499Z,SRV-WEB01,user20@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T08:08:41.723499Z,SRV-WEB01,user173@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-15T04:07:06.723499Z,SRV-WEB02,user17@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T15:01:37.723499Z,SRV-WEB02,admin@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T22:17:19.723499Z,WKST-FIN02,user188@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T10:47:38.723499Z,SRV-APP01,user107@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T15:54:15.723499Z,WKST-ENGR01,user102@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T00:03:12.723499Z,SRV-APP02,user122@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-15T02:56:46.723499Z,WKST-FIN02,user155@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-13T14:31:50.723499Z,SRV-WEB01,user171@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T18:48:18.723499Z,SRV-APP02,user111@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T06:29:46.723499Z,SRV-WEB01,user159@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T07:42:44.723499Z,SRV-APP01,user184@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T18:42:09.723499Z,SRV-WEB01,user68@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-14T20:32:36.723499Z,SRV-WEB02,user112@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-15T04:17:45.723499Z,SRV-WEB02,user133@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T22:16:31.723499Z,SRV-DB01,user134@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T11:56:24.723499Z,SRV-WEB01,user1@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T03:57:58.723499Z,SRV-APP01,user168@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T17:15:36.723499Z,SRV-APP01,user186@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T16:52:27.723499Z,SRV-DB01,user53@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-15T10:29:08.723499Z,SRV-WEB02,user42@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-13T18:44:53.723499Z,SRV-DB01,user89@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T00:43:45.723499Z,SRV-APP01,user137@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T01:47:57.723499Z,SRV-APP02,user105@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T23:54:13.723499Z,SRV-APP01,user186@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T16:37:21.723499Z,SRV-WEB01,user127@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-13T22:52:10.723499Z,SRV-APP02,user176@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-13T11:30:19.723499Z,SRV-APP01,user64@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-15T02:20:01.723499Z,SRV-WEB01,user131@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-15T09:22:24.723499Z,SRV-WEB02,user139@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T03:29:17.723499Z,WKST-FIN02,user199@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T19:51:13.723499Z,WKST-ENGR01,user25@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T05:25:40.723499Z,SRV-DB01,user199@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T22:03:09.723499Z,SRV-WEB02,user199@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T09:16:26.723499Z,SRV-APP01,user107@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T12:02:05.723499Z,SRV-APP02,user173@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-13T15:00:50.723499Z,WKST-FIN02,user128@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T05:10:18.723499Z,SRV-APP01,user10@corp.local,powershell.exe,powershell.exe -NoP -W Hidden -EncodedCommand UwBjAHIAaQBwAHQAIABiAGEAcwBlADYANAA=,powershell.exe
2025-09-13T16:52:08.723499Z,WKST-FIN02,user1@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T22:46:02.723499Z,SRV-WEB01,user52@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T03:10:08.723499Z,SRV-APP02,user85@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T02:52:50.723499Z,WKST-ENGR01,user109@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T20:41:24.723499Z,WKST-FIN02,user105@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T07:44:10.723499Z,WKST-ENGR01,user164@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T03:48:44.723499Z,SRV-DB01,user13@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-13T16:39:00.723499Z,WKST-ENGR01,user141@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T16:41:43.723499Z,WKST-ENGR01,user64@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-13T17:27:48.723499Z,WKST-FIN02,user91@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T22:18:07.723499Z,WKST-ENGR01,user135@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-15T07:36:09.723499Z,SRV-APP01,user130@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T00:35:18.723499Z,WKST-ENGR01,user75@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T01:04:18.723499Z,WKST-FIN02,user97@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T06:40:09.723499Z,SRV-APP01,admin@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-15T09:51:48.723499Z,SRV-WEB01,user123@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-14T11:28:01.723499Z,WKST-FIN02,user143@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-13T19:07:26.723499Z,WKST-ENGR01,admin@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T02:23:53.723499Z,WKST-FIN02,user75@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T13:28:56.723499Z,SRV-APP01,user66@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T07:42:58.723499Z,WKST-FIN02,user3@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T10:27:32.723499Z,WKST-FIN02,user135@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T06:27:08.723499Z,SRV-APP02,user1@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T23:48:54.723499Z,SRV-WEB02,user53@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-15T08:33:22.723499Z,SRV-APP01,admin@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T08:24:48.723499Z,SRV-WEB02,user11@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T19:52:24.723499Z,SRV-APP01,user122@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T09:26:20.723499Z,SRV-WEB02,user3@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-13T11:27:37.723499Z,WKST-FIN02,user16@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T22:05:49.723499Z,SRV-WEB02,user161@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-13T14:55:38.723499Z,SRV-DB01,user200@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-13T19:42:26.723499Z,SRV-APP02,user173@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T01:19:54.723499Z,SRV-WEB01,user104@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T08:35:05.723499Z,SRV-APP01,user97@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-13T17:53:03.723499Z,SRV-DB01,user55@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-15T08:21:40.723499Z,SRV-APP02,user86@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T15:51:37.723499Z,WKST-FIN02,admin@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T17:39:38.723499Z,SRV-WEB01,user61@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-15T09:04:41.723499Z,SRV-APP01,user151@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T14:41:34.723499Z,WKST-ENGR01,admin@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-13T19:37:32.723499Z,SRV-DB01,user82@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-13T19:05:29.723499Z,SRV-APP01,user50@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T01:33:46.723499Z,SRV-APP02,user27@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-13T20:02:06.723499Z,SRV-DB01,user116@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-15T10:55:15.723499Z,WKST-ENGR01,user54@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T08:26:04.723499Z,SRV-APP01,user18@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-14T07:13:48.723499Z,WKST-FIN02,user85@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-15T06:40:09.723499Z,SRV-WEB01,user122@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-15T03:47:21.723499Z,SRV-APP02,user64@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T17:44:46.723499Z,SRV-APP01,user135@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-13T16:35:43.723499Z,WKST-ENGR01,user28@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-13T18:26:26.723499Z,SRV-WEB02,user117@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-15T07:22:16.723499Z,SRV-APP01,user169@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-13T20:35:39.723499Z,WKST-ENGR01,user70@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T03:06:42.723499Z,SRV-APP02,user108@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-15T05:39:13.723499Z,SRV-WEB01,user8@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T06:27:01.723499Z,WKST-ENGR01,admin@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T07:27:34.723499Z,SRV-APP01,user189@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T19:46:07.723499Z,SRV-APP02,user31@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T22:41:02.723499Z,SRV-APP01,user134@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-15T05:41:25.723499Z,SRV-APP02,user3@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T18:05:39.723499Z,SRV-WEB02,user21@corp.local,powershell.exe,powershell.exe -NoP -W Hidden -EncodedCommand UwBjAHIAaQBwAHQAIABiAGEAcwBlADYANAA=,powershell.exe
2025-09-13T20:07:37.723499Z,SRV-DB01,user83@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-15T08:36:37.723499Z,SRV-APP01,user176@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T21:11:43.723499Z,SRV-APP01,user14@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T07:05:08.723499Z,SRV-APP01,user123@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-15T07:02:00.723499Z,SRV-APP01,user167@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-13T15:13:11.723499Z,SRV-APP02,user24@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-13T20:15:04.723499Z,SRV-APP01,user2@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-15T03:55:22.723499Z,SRV-WEB01,user106@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T19:36:48.723499Z,WKST-ENGR01,user144@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T23:15:33.723499Z,SRV-APP02,user185@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-14T01:09:54.723499Z,SRV-DB01,user160@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T23:51:03.723499Z,SRV-APP01,user116@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T09:24:00.723499Z,WKST-FIN02,user101@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T22:21:18.723499Z,SRV-WEB01,user47@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-15T01:38:29.723499Z,SRV-APP02,user60@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T02:20:51.723499Z,WKST-FIN02,user62@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T17:05:21.723499Z,SRV-WEB02,user158@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-15T07:39:01.723499Z,SRV-APP01,user94@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T22:39:18.723499Z,SRV-APP02,admin@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
