TimeGenerated,UserPrincipalName,IPAddress,ResultType,Role
2025-09-14T01:26:14.723499Z,user144@corp.local,127.104.175.126,0,user
2025-09-14T19:32:56.723499Z,user22@corp.local,204.194.56.75,0,user
2025-09-14T03:36:04.723499Z,user44@corp.local,145.190.197.197,0,user
2025-09-15T00:25:27.723499Z,user30@corp.local,140.210.253.94,0,user
2025-09-13T14:15:30.723499Z,user113@corp.local,109.26.188.213,0,user
2025-09-14T05:15:11.723499Z,user9@corp.local,90.220.209.23,0,user
2025-09-13T19:46:35.723499Z,user61@corp.local,189.150.176.90,0,user
2025-09-15T07:39:59.723499Z,user43@corp.local,201.52.208.53,0,user
2025-09-15T04:44:24.723499Z,user72@corp.local,44.82.250.181,0,user
2025-09-15T04:56:02.723499Z,user132@corp.local,174.208.24.35,50053,user
2025-09-13T15:32:44.723499Z,user168@corp.local,10.67.127.38,0,user
2025-09-14T05:15:17.723499Z,user174@corp.local,37.147.161.69,0,user
2025-09-14T14:32:52.723499Z,user163@corp.local,197.23.103.132,0,user
2025-09-14T14:06:12.723499Z,user125@corp.local,1.222.198.217,0,user
2025-09-14T20:36:42.723499Z,user179@corp.local,17.203.136.102,0,user
2025-09-14T18:30:51.723499Z,user127@corp.local,213.72.86.141,0,user
2025-09-15T04:27:13.723499Z,user88@corp.local,196.12.11.26,0,user
2025-09-14T20:41:39.723499Z,admin@corp.local,41.112.116.1,50053,admin
2025-09-14T01:57:39.723499Z,user34@corp.local,78.40.223.239,0,user
2025-09-13T18:01:31.723499Z,user65@corp.local,10.84.26.102,0,user
2025-09-14T04:16:42.723499Z,user24@corp.local,1.54.122.20,0,user
2025-09-14T03:41:57.723499Z,user114@corp.local,10.175.61.253,0,user
2025-09-13T20:51:11.723499Z,user59@corp.local,188.206.26.27,0,user
2025-09-14T09:01:10.723499Z,user199@corp.local,35.164.254.174,0,user
2025-09-15T01:51:32.723499Z,user157@corp.local,113.89.184.55,0,user
2025-09-13T22:15:04.723499Z,user158@corp.local,221.55.22.230,0,user
2025-09-13T20:11:47.723499Z,user99@corp.local,110.80.202.36,0,user
2025-09-15T10:10:06.723499Z,user142@corp.local,185.155.72.200,1,user
2025-09-15T11:10:20.723499Z,user53@corp.local,131.48.191.101,0,user
2025-09-13T15:12:07.723499Z,user62@corp.local,29.61.127.164,0,user
2025-09-15T01:41:50.723499Z,user4@corp.local,82.33.99.221,0,user
2025-09-14T17:52:29.723499Z,user175@corp.local,121.244.252.198,0,user
2025-09-15T05:59:56.723499Z,user68@corp.local,16.242.202.102,0,user
2025-09-15T08:59:59.723499Z,user197@corp.local,180.102.21.164,0,user
2025-09-15T08:05:16.723499Z,user22@corp.local,131.235.52.250,0,user
2025-09-15T02:17:14.723499Z,user151@corp.local,214.166.174.165,0,user
2025-09-14T19:05:07.723499Z,user62@corp.local,10.44.222.30,0,user
2025-09-15T07:33:44.723499Z,user171@corp.local,190.44.30.4,0,user
2025-09-13T12:03:18.723499Z,user89@corp.local,201.210.184.67,0,user
2025-09-13T20:28:17.723499Z,user69@corp.local,31.197.230.8,0,user
2025-09-14T18:29:27.723499Z,user17@corp.local,148.160.19.128,0,user
2025-09-14T13:27:07.723499Z,user146@corp.local,41.65.197.27,1,user
2025-09-14T03:51:37.723499Z,user1@corp.local,10.6.125.12,0,user
2025-09-14T15:06:58.723499Z,user46@corp.local,220.9.141.206,50053,user
2025-09-14T03:34:38.723499Z,user107@corp.local,82.69.211.20,0,user
2025-09-13T19:55:23.723499Z,user14@corp.local,206.132.251.12,1,user
2025-09-14T21:05:44.723499Z,user199@corp.local,84.22.141.117,0,user
2025-09-14T01:50:27.723499Z,user78@corp.local,63.118.94.152,2,user
2025-09-15T03:01:40.723499Z,user63@corp.local,105.6.59.139,0,user
2025-09-13T11:55:38.723499Z,user1@corp.local,97.217.188.187,0,user
2025-09-14T02:10:13.723499Z,user61@corp.local,16.248.36.183,0,user
2025-09-13T14:25:31.723499Z,user134@corp.local,96.117.249.192,0,user
2025-09-13T18:11:17.723499Z,user164@corp.local,20.151.145.16,0,user
2025-09-13T20:44:47.723499Z,user67@corp.local,206.100.179.213,0,user
2025-09-14T10:23:19.723499Z,user60@corp.local,10.103.69.200,0,user
2025-09-13T19:09:49.723499Z,user43@corp.local,81.104.30.138,0,user
2025-09-14T02:20:53.723499Z,user119@corp.local,31.23.40.207,0,user
2025-09-15T07:09:35.723499Z,user84@corp.local,10.127.182.102,0,user
2025-09-14T08:59:22.723499Z,user45@corp.local,10.207.231.143,0,user
2025-09-14T05:25:20.723499Z,user27@corp.local,36.31.3.16,0,user
2025-09-14T03:24:54.723499Z,user103@corp.local,162.240.165.22,0,user
2025-09-14T06:04:31.723499Z,user20@corp.local,10.33.101.232,0,user
2025-09-13T20:36:24.723499Z,user85@corp.local,10.236.25.44,50053,user
2025-09-14T15:59:29.723499Z,user98@corp.local,45.90.54.233,0,user
2025-09-14T07:36:25.723499Z,user39@corp.local,10.125.151.128,0,user
2025-09-15T03:19:42.723499Z,user23@corp.local,36.107.51.165,50055,user
2025-09-14T05:22:15.723499Z,user140@corp.local,98.200.182.92,0,user
2025-09-14T22:31:18.723499Z,user145@corp.local,100.69.46.7,0,user
2025-09-14T03:10:37.723499Z,user200@corp.local,208.253.120.136,0,user
2025-09-15T05:45:12.723499Z,user41@corp.local,10.123.136.137,0,user
2025-09-13T15:17:59.723499Z,user57@corp.local,205.99.90.240,0,user
2025-09-13T23:52:40.723499Z,user152@corp.local,189.178.91.234,0,user
2025-09-14T12:50:14.723499Z,user145@corp.local,10.96.252.139,0,user
2025-09-14T22:56:27.723499Z,user15@corp.local,57.5.134.123,0,user
2025-09-15T07:56:54.723499Z,user34@corp.local,46.235.205.217,0,user
2025-09-13T15:33:55.723499Z,user151@corp.local,37.198.28.217,0,user
2025-09-14T13:47:56.723499Z,user96@corp.local,170.101.150.26,0,user
2025-09-14T10:43:11.723499Z,user41@corp.local,112.202.163.246,0,user
2025-09-14T10:19:56.723499Z,user144@corp.local,158.201.91.58,0,user
2025-09-13T23:59:50.723499Z,user188@corp.local,33.45.186.1,50055,user
2025-09-14T15:44:38.723499Z,user198@corp.local,9.46.154.82,50055,user
2025-09-14T03:18:49.723499Z,user27@corp.local,37.84.190.20,0,user
2025-09-14T10:29:42.723499Z,user23@corp.local,172.163.186.227,0,user
2025-09-13T12:03:30.723499Z,user64@corp.local,90.65.201.28,0,user
2025-09-13T14:44:04.723499Z,user188@corp.local,43.226.105.127,3,user
2025-09-15T02:59:19.723499Z,user123@corp.local,148.166.194.176,0,user
2025-09-14T20:05:25.723499Z,user9@corp.local,82.66.243.27,0,user
2025-09-13T23:36:55.723499Z,user42@corp.local,141.241.229.251,0,user
2025-09-15T06:29:04.723499Z,user124@corp.local,111.241.167.43,0,user
2025-09-14T18:50:46.723499Z,user26@corp.local,49.104.178.142,0,user
2025-09-15T02:33:33.723499Z,user73@corp.local,25.12.100.147,0,user
2025-09-14T22:58:42.723499Z,user93@corp.local,10.44.150.211,0,user
2025-09-15T06:56:05.723499Z,user25@corp.local,10.87.149.251,0,user
2025-09-13T19:38:22.723499Z,user102@corp.local,170.67.23.165,0,user
2025-09-14T00:41:28.723499Z,user98@corp.local,115.11.67.113,0,user
2025-09-14T03:42:11.723499Z,user145@corp.local,10.49.43.172,0,user
2025-09-15T02:39:20.723499Z,user194@corp.local,142.15.215.100,0,user
2025-09-14T17:42:44.723499Z,user176@corp.local,122.146.225.61,0,user
2025-09-13T16:58:40.723499Z,user183@corp.local,10.75.61.244,0,user
2025-09-13T23:49:02.723499Z,user43@corp.local,207.49.32.11,0,user
2025-09-14T18:55:58.723499Z,user161@corp.local,10.132.163.234,0,user
2025-09-13T16:06:29.723499Z,user143@corp.local,84.219.70.134,0,user
2025-09-13T12:07:44.723499Z,user160@corp.local,201.107.28.107,0,user
2025-09-15T04:29:12.723499Z,user195@corp.local,26.236.27.145,0,user
2025-09-14T08:03:40.723499Z,user89@corp.local,68.98.167.125,0,user
2025-09-14T21:40:29.723499Z,user71@corp.local,159.155.174.178,0,user
2025-09-14T16:02:57.723499Z,user85@corp.local,13.190.121.236,0,user
2025-09-14T14:20:56.723499Z,user78@corp.local,216.125.219.179,0,user
2025-09-14T03:49:40.723499Z,user191@corp.local,212.82.68.187,0,user
2025-09-15T10:14:11.723499Z,user114@corp.local,211.104.189.125,0,user
2025-09-14T14:27:21.723499Z,user132@corp.local,17.79.181.130,0,user
2025-09-15T01:24:21.723499Z,user8@corp.local,214.51.214.15,0,user
2025-09-14T20:27:58.723499Z,user93@corp.local,71.94.210.119,0,user
2025-09-15T09:29:51.723499Z,user175@corp.local,10.190.250.153,0,user
2025-09-14T21:47:11.723499Z,user90@corp.local,215.228.66.192,0,user
2025-09-13T17:48:38.723499Z,user99@corp.local,10.109.113.166,0,user
2025-09-14T02:16:56.723499Z,user105@corp.local,222.199.247.197,0,user
2025-09-14T21:45:04.723499Z,user166@corp.local,206.2.57.65,0,user
2025-09-14T09:28:17.723499Z,user182@corp.local,109.229.96.219,0,user
2025-09-14T05:34:42.723499Z,user78@corp.local,212.159.101.150,0,user
2025-09-15T00:28:33.723499Z,user96@corp.local,153.155.72.77,0,user
2025-09-14T22:18:27.723499Z,user71@corp.local,221.70.66.168,0,user
2025-09-15T10:40:01.723499Z,user39@corp.local,62.230.14.207,0,user
2025-09-15T06:55:18.723499Z,user82@corp.local,185.6.167.128,3,user
2025-09-14T17:42:27.723499Z,user189@corp.local,10.97.175.186,0,user
2025-09-15T02:09:34.723499Z,user122@corp.local,172.91.129.77,0,user
2025-09-15T11:06:52.723499Z,user47@corp.local,121.32.189.67,0,user
2025-09-15T03:56:09.723499Z,user47@corp.local,86.167.22.57,0,user
2025-09-14T09:35:23.723499Z,user85@corp.local,150.75.118.218,0,user
2025-09-13T15:08:14.723499Z,user150@corp.local,159.18.120.228,0,user
2025-09-13T19:57:12.723499Z,user98@corp.local,106.13.222.219,0,user
2025-09-14T01:48:49.723499Z,user146@corp.local,118.36.80.221,0,user
2025-09-13T17:06:47.723499Z,user162@corp.local,81.162.14.2,0,user
2025-09-14T02:28:31.723499Z,user44@corp.local,41.125.201.196,0,user
2025-09-13T20:39:05.723499Z,user163@corp.local,110.247.122.99,0,user
2025-09-15T02:05:50.723499Z,user96@corp.local,83.193.213.136,0,user
2025-09-13T11:31:44.723499Z,user64@corp.local,89.79.33.27,0,user
2025-09-15T06:05:39.723499Z,user17@corp.local,77.242.74.117,0,user
2025-09-15T06:39:17.723499Z,user112@corp.local,35.87.230.126,0,user
2025-09-14T00:56:57.723499Z,user104@corp.local,10.114.67.55,0,user
2025-09-15T06:10:07.723499Z,user32@corp.local,167.202.9.97,0,user
2025-09-14T05:51:16.723499Z,user160@corp.local,10.24.55.168,0,user
2025-09-13T14:44:27.723499Z,user107@corp.local,32.140.64.122,0,user
2025-09-14T02:11:32.723499Z,user162@corp.local,10.215.51.170,0,user
2025-09-15T08:34:45.723499Z,user36@corp.local,27.130.184.159,0,user
2025-09-13T19:31:50.723499Z,user128@corp.local,52.199.67.213,0,user
2025-09-14T01:54:50.723499Z,user105@corp.local,11.140.127.234,0,user
2025-09-14T22:13:46.723499Z,user1@corp.local,10.45.56.214,0,user
2025-09-14T23:12:29.723499Z,user24@corp.local,20.185.185.26,2,user
2025-09-14T20:29:17.723499Z,user76@corp.local,13.25.208.45,0,user
2025-09-14T08:23:13.723499Z,user174@corp.local,190.29.24.218,0,user
2025-09-13T14:34:12.723499Z,admin@corp.local,10.87.168.92,50055,admin
2025-09-14T06:45:58.723499Z,user24@corp.local,88.46.29.103,0,user
2025-09-14T20:28:21.723499Z,user99@corp.local,123.204.107.167,2,user
2025-09-13T19:27:40.723499Z,user186@corp.local,10.81.53.107,50053,user
2025-09-15T04:39:28.723499Z,user47@corp.local,200.91.156.8,0,user
2025-09-13T20:44:33.723499Z,user125@corp.local,10.210.225.12,0,user
2025-09-15T10:55:20.723499Z,user181@corp.local,135.196.190.148,0,user
2025-09-14T03:32:19.723499Z,user172@corp.local,133.133.176.180,0,user
2025-09-14T18:44:51.723499Z,user64@corp.local,170.173.164.99,0,user
2025-09-15T03:53:09.723499Z,user157@corp.local,10.80.240.219,0,user
2025-09-13T23:16:22.723499Z,user126@corp.local,85.248.71.13,0,user
2025-09-15T03:18:52.723499Z,user104@corp.local,21.117.113.206,0,user
2025-09-13T17:38:16.723499Z,user115@corp.local,128.190.167.5,0,user
2025-09-14T17:15:15.723499Z,user141@corp.local,10.46.155.228,0,user
2025-09-14T02:17:27.723499Z,user117@corp.local,94.211.13.210,0,user
2025-09-14T20:19:16.723499Z,user197@corp.local,122.183.168.94,0,user
2025-09-13T19:31:53.723499Z,user169@corp.local,88.90.212.163,3,user
2025-09-15T03:06:36.723499Z,user180@corp.local,10.84.252.36,0,user
2025-09-14T17:01:35.723499Z,user157@corp.local,31.238.218.101,0,user
2025-09-14T01:06:22.723499Z,user28@corp.local,12.237.162.215,0,user
2025-09-13T20:12:04.723499Z,user116@corp.local,151.244.129.35,1,user
2025-09-15T01:50:54.723499Z,user142@corp.local,215.149.123.237,0,user
2025-09-14T00:07:55.723499Z,user45@corp.local,33.26.99.169,0,user
2025-09-14T10:39:52.723499Z,user99@corp.local,156.234.177.196,0,user
2025-09-14T16:12:02.723499Z,user76@corp.local,35.35.105.155,0,user
2025-09-15T00:31:57.723499Z,user180@corp.local,81.182.188.240,0,user
2025-09-14T03:03:18.723499Z,user160@corp.local,176.88.235.173,0,user
2025-09-15T10:33:59.723499Z,user46@corp.local,178.163.82.182,0,user
2025-09-14T12:52:40.723499Z,user150@corp.local,171.181.106.173,0,user
2025-09-15T02:06:22.723499Z,user109@corp.local,134.27.6.98,0,user
2025-09-13T15:21:01.723499Z,user193@corp.local,74.174.64.38,0,user
2025-09-14T08:43:12.723499Z,user139@corp.local,10.231.52.158,0,user
2025-09-15T04:08:37.723499Z,user191@corp.local,100.60.130.201,0,user
2025-09-14T08:10:25.723499Z,user13@corp.local,100.106.244.202,3,user
2025-09-15T03:25:59.723499Z,user191@corp.local,159.222.199.221,0,user
2025-09-14T03:39:09.723499Z,user181@corp.local,95.193.150.140,0,user
2025-09-14T01:32:06.723499Z,user50@corp.local,46.251.174.20,0,user
2025-09-13T23:53:02.723499Z,user31@corp.local,110.71.142.68,0,user
2025-09-15T05:45:11.723499Z,user2@corp.local,182.239.39.11,0,user
2025-09-14T10:43:18.723499Z,user199@corp.local,158.215.169.78,0,user
2025-09-15T04:55:46.723499Z,user19@corp.local,82.134.56.245,0,user
2025-09-13T16:11:35.723499Z,user41@corp.local,138.103.23.90,0,user
2025-09-14T02:45:52.723499Z,user85@corp.local,56.243.192.159,0,user
2025-09-15T04:06:13.723499Z,user167@corp.local,10.177.228.62,50055,user
2025-09-15T08:27:28.723499Z,user11@corp.local,83.97.234.204,50053,user
2025-09-14T05:54:46.723499Z,user73@corp.local,10.191.228.125,0,user
2025-09-15T10:40:17.723499Z,user132@corp.local,10.49.85.249,50055,user
2025-09-15T02:03:19.723499Z,admin@corp.local,10.109.217.214,0,admin
2025-09-15T02:23:12.723499Z,user190@corp.local,166.209.240.19,0,user
2025-09-13T22:25:28.723499Z,user184@corp.local,23.18.13.46,0,user
2025-09-15T03:52:01.723499Z,user59@corp.local,105.99.115.162,0,user
2025-09-14T10:16:06.723499Z,admin@corp.local,137.1.164.185,0,admin
2025-09-15T05:52:16.723499Z,user19@corp.local,129.27.74.202,0,user
2025-09-15T07:23:50.723499Z,user196@corp.local,98.101.210.170,0,user
2025-09-13T22:36:42.723499Z,user35@corp.local,204.204.217.140,0,user
2025-09-15T09:23:54.723499Z,user174@corp.local,204.221.186.166,0,user
2025-09-13T12:02:25.723499Z,user143@corp.local,10.21.2.147,0,user
2025-09-15T02:20:34.723499Z,user22@corp.local,192.189.231.186,0,user
2025-09-14T17:16:37.723499Z,user132@corp.local,10.94.113.158,0,user
2025-09-14T01:22:44.723499Z,user172@corp.local,219.13.217.193,50055,user
2025-09-14T20:49:00.723499Z,user19@corp.local,18.64.25.51,0,user
2025-09-14T22:42:17.723499Z,user92@corp.local,10.120.51.73,0,user
2025-09-14T01:19:07.723499Z,user116@corp.local,169.78.177.150,0,user
2025-09-15T04:30:22.723499Z,user81@corp.local,44.1.80.64,0,user
2025-09-15T09:53:34.723499Z,user93@corp.local,10.169.245.119,0,user
2025-09-14T09:28:20.723499Z,user28@corp.local,156.20.215.72,0,user
2025-09-13T21:25:23.723499Z,user51@corp.local,161.19.186.20,50055,user
2025-09-15T09:13:20.723499Z,user149@corp.local,197.151.54.233,0,user
2025-09-14T06:12:22.723499Z,user139@corp.local,199.38.93.101,0,user
2025-09-15T06:09:43.723499Z,user75@corp.local,10.46.203.94,0,user
2025-09-14T04:37:24.723499Z,user158@corp.local,194.131.35.115,0,user
2025-09-15T04:28:10.723499Z,user169@corp.local,38.188.187.124,1,user
2025-09-14T03:09:45.723499Z,user60@corp.local,10.189.119.11,0,user
2025-09-15T00:56:23.723499Z,user93@corp.local,117.225.11.11,3,user
2025-09-13T18:44:42.723499Z,user134@corp.local,71.213.189.68,0,user
2025-09-15T04:44:47.723499Z,user168@corp.local,151.167.229.214,0,user
2025-09-14T05:32:54.723499Z,user58@corp.local,91.209.222.89,0,user
2025-09-14T22:20:05.723499Z,user2@corp.local,36.112.42.59,0,user
2025-09-15T10:05:06.723499Z,user39@corp.local,93.154.183.210,0,user
2025-09-14T04:00:06.723499Z,user85@corp.local,124.172.122.123,0,user
2025-09-13T22:58:12.723499Z,user106@corp.local,10.22.65.147,0,user
2025-09-13T21:02:20.723499Z,user11@corp.local,38.14.42.67,50055,user
2025-09-14T16:45:10.723499Z,user145@corp.local,185.186.169.211,0,user
2025-09-13T17:28:21.723499Z,user156@corp.local,223.123.43.57,0,user
2025-09-15T06:58:49.723499Z,user150@corp.local,47.159.168.131,0,user
2025-09-14T12:10:52.723499Z,user153@corp.local,59.96.98.34,0,user
2025-09-14T01:57:47.723499Z,user130@corp.local,212.38.155.25,0,user
2025-09-15T07:59:35.723499Z,user137@corp.local,31.23.123.169,0,user
2025-09-15T07:10:20.723499Z,user1@corp.local,199.173.166.111,0,user
2025-09-14T14:11:55.723499Z,user179@corp.local,59.240.205.124,0,user
2025-09-14T14:59:21.723499Z,user190@corp.local,215.178.147.26,0,user
2025-09-14T05:45:43.723499Z,user60@corp.local,22.72.153.225,0,user
2025-09-14T06:00:05.723499Z,user182@corp.local,2.147.133.31,0,user
2025-09-14T14:32:14.723499Z,user177@corp.local,105.92.27.40,0,user
2025-09-15T05:51:14.723499Z,user138@corp.local,94.156.70.254,0,user
2025-09-14T02:03:40.723499Z,user143@corp.local,95.143.142.124,0,user
2025-09-14T09:33:30.723499Z,user199@corp.local,189.35.218.222,0,user
2025-09-14T03:57:36.723499Z,user180@corp.local,26.54.130.103,0,user
2025-09-15T03:19:13.723499Z,user176@corp.local,42.99.246.163,0,user
2025-09-13T17:51:41.723499Z,user121@corp.local,112.22.16.68,0,user
2025-09-13T17:03:24.723499Z,user186@corp.local,103.157.167.134,0,user
2025-09-15T06:44:06.723499Z,user199@corp.local,164.126.112.3,0,user
2025-09-15T11:03:41.723499Z,user133@corp.local,9.200.153.131,0,user
2025-09-14T04:05:54.723499Z,user173@corp.local,10.122.0.250,0,user
2025-09-14T07:19:18.723499Z,user91@corp.local,104.150.51.133,0,user
2025-09-13T16:13:30.723499Z,user141@corp.local,213.143.234.150,0,user
2025-09-14T07:21:47.723499Z,user50@corp.local,104.147.1.67,0,user
2025-09-15T00:05:30.723499Z,user19@corp.local,88.242.29.206,0,user
2025-09-14T05:59:35.723499Z,user148@corp.local,114.247.96.145,0,user
2025-09-14T04:56:35.723499Z,user199@corp.local,118.229.150.221,0,user
2025-09-13T19:41:42.723499Z,user98@corp.local,57.173.179.59,0,user
2025-09-14T17:15:37.723499Z,user133@corp.local,180.213.67.64,0,user
2025-09-14T16:16:40.723499Z,user88@corp.local,10.91.243.81,0,user
2025-09-15T05:00:18.723499Z,user192@corp.local,49.127.188.52,0,user
2025-09-14T04:51:16.723499Z,user53@corp.local,214.63.214.159,0,user
2025-09-13T18:59:50.723499Z,user21@corp.local,170.126.157.2,0,user
2025-09-15T02:39:27.723499Z,user124@corp.local,81.126.229.253,50055,user
2025-09-14T07:14:02.723499Z,user196@corp.local,72.101.56.193,0,user
2025-09-13T15:10:17.723499Z,user109@corp.local,139.8.128.89,0,user
2025-09-13T23:57:25.723499Z,user31@corp.local,118.80.176.3,0,user
2025-09-14T02:34:30.723499Z,user26@corp.local,157.220.66.48,0,user
2025-09-14T04:29:47.723499Z,user157@corp.local,48.127.108.54,0,user
2025-09-14T14:20:21.723499Z,user103@corp.local,47.146.33.251,0,user
2025-09-14T03:52:20.723499Z,user185@corp.local,61.142.110.220,0,user
2025-09-13T21:50:55.723499Z,user190@corp.local,10.4.90.108,0,user
2025-09-15T09:09:04.723499Z,user185@corp.local,125.76.64.144,0,user
2025-09-13T14:42:09.723499Z,user177@corp.local,56.208.65.122,0,user
2025-09-13T18:14:27.723499Z,user86@corp.local,93.143.142.239,0,user
2025-09-14T12:17:17.723499Z,admin@corp.local,10.101.89.251,0,admin
2025-09-14T13:05:12.723499Z,user131@corp.local,189.114.227.21,0,user
2025-09-14T08:05:33.723499Z,user38@corp.local,164.206.237.87,0,user
2025-09-15T07:48:56.723499Z,user19@corp.local,10.175.116.81,0,user
2025-09-14T08:26:40.723499Z,user155@corp.local,70.227.113.200,0,user
2025-09-14T13:40:24.723499Z,user134@corp.local,106.42.47.219,0,user
2025-09-14T04:18:49.723499Z,user191@corp.local,21.53.42.102,0,user
2025-09-13T15:52:25.723499Z,user122@corp.local,7.197.101.135,0,user
