TimeGenerated,DeviceName,SourceIP,DestinationIP,DestinationHostName
2025-09-14T05:05:45.723499Z,SRV-WEB02,10.127.193.52,83.203.203.45,azureedge.net
2025-09-15T02:07:11.723499Z,SRV-WEB01,10.137.112.49,190.194.98.66,graph.microsoft.com
2025-09-14T07:25:31.723499Z,SRV-APP01,10.191.48.104,150.249.69.107,azureedge.net
2025-09-13T18:12:51.723499Z,SRV-APP01,10.80.209.142,84.249.239.157,login.microsoftonline.com
2025-09-13T19:11:18.723499Z,SRV-APP01,10.211.238.78,193.4.161.125,cdn.contoso.local
2025-09-15T06:01:03.723499Z,SRV-APP01,10.48.224.168,177.7.108.5,cloudfront.net
2025-09-15T02:44:48.723499Z,SRV-WEB01,10.71.176.113,101.7.39.179,microsoft.com
2025-09-15T08:08:00.723499Z,WKST-ENGR01,10.84.75.68,150.228.179.113,gstatic.com
2025-09-13T16:06:08.723499Z,SRV-APP01,10.243.26.254,125.89.155.101,github.com
2025-09-14T11:12:36.723499Z,SRV-WEB01,10.9.9.47,174.145.190.116,login.microsoftonline.com
2025-09-15T08:24:46.723499Z,SRV-APP02,10.215.155.204,114.1.166.80,cdn.contoso.local
2025-09-15T03:46:18.723499Z,SRV-APP02,10.14.42.104,102.17.36.80,windowsupdate.com
2025-09-14T19:00:27.723499Z,SRV-APP02,10.68.170.106,89.16.36.217,cloudfront.net
2025-09-14T14:17:41.723499Z,SRV-WEB01,10.216.69.129,8.44.97.233,cdn.contoso.local
2025-09-13T19:10:55.723499Z,SRV-APP01,10.91.77.209,170.74.127.74,gstatic.com
2025-09-14T15:13:45.723499Z,WKST-ENGR01,10.249.176.227,54.108.245.136,login.microsoftonline.com
2025-09-13T16:35:35.723499Z,WKST-ENGR01,10.140.11.165,69.187.96.60,azureedge.net
2025-09-14T11:44:29.723499Z,WKST-ENGR01,10.19.21.191,167.34.238.202,cdn.contoso.local
2025-09-14T20:00:34.723499Z,SRV-WEB02,10.47.228.27,32.27.34.28,azureedge.net
2025-09-14T00:22:34.723499Z,WKST-ENGR01,10.20.177.134,187.128.74.18,gstatic.com
2025-09-15T05:43:00.723499Z,SRV-WEB02,10.200.86.97,219.196.178.54,cdn.contoso.local
2025-09-13T17:50:29.723499Z,SRV-WEB02,10.154.130.109,120.131.17.185,microsoft.com
2025-09-15T00:25:37.723499Z,SRV-WEB02,10.172.65.28,170.60.139.245,cloudfront.net
2025-09-14T12:10:21.723499Z,SRV-WEB02,10.68.85.237,56.31.243.17,cloudfront.net
2025-09-14T09:52:56.723499Z,SRV-WEB02,10.115.40.21,80.123.209.229,windowsupdate.com
2025-09-15T05:36:36.723499Z,SRV-APP02,10.4.131.224,188.160.175.147,cloudfront.net
2025-09-15T02:04:11.723499Z,WKST-ENGR01,10.116.40.203,5.96.169.10,graph.microsoft.com
2025-09-14T10:06:13.723499Z,SRV-WEB02,10.175.158.63,132.70.88.216,graph.microsoft.com
2025-09-15T10:08:58.723499Z,SRV-WEB01,10.66.107.138,179.133.235.131,google.com
2025-09-14T06:54:53.723499Z,SRV-WEB02,10.39.1.113,147.229.20.68,azureedge.net
2025-09-15T01:38:23.723499Z,SRV-APP02,10.212.143.46,56.1.224.2,google.com
2025-09-15T05:49:25.723499Z,SRV-WEB02,10.26.51.137,125.15.225.200,gstatic.com
2025-09-14T17:41:08.723499Z,WKST-ENGR01,10.100.75.193,38.208.69.15,cloudfront.net
2025-09-13T17:01:36.723499Z,SRV-WEB01,10.193.88.216,6.22.198.107,gstatic.com
2025-09-15T02:35:59.723499Z,SRV-WEB01,10.237.123.247,133.26.208.148,graph.microsoft.com
2025-09-14T20:59:50.723499Z,SRV-APP01,10.16.232.126,19.128.239.213,graph.microsoft.com
2025-09-15T03:45:20.723499Z,WKST-ENGR01,10.9.220.108,165.14.169.86,windowsupdate.com
2025-09-14T18:13:33.723499Z,SRV-APP01,10.189.119.72,13.204.38.112,microsoft.com
2025-09-14T23:08:06.723499Z,SRV-WEB01,10.210.35.117,206.117.113.82,graph.microsoft.com
2025-09-14T04:16:12.723499Z,WKST-ENGR01,10.169.132.225,174.23.178.161,office365.com
2025-09-15T09:05:20.723499Z,SRV-APP02,10.48.37.139,152.132.28.227,github.com
2025-09-14T07:32:43.723499Z,SRV-WEB02,10.59.189.148,146.237.61.14,graph.microsoft.com
2025-09-13T13:02:36.723499Z,SRV-APP01,10.140.74.41,69.105.204.223,cloudfront.net
2025-09-15T03:23:18.723499Z,WKST-ENGR01,10.239.205.162,105.210.105.199,login.microsoftonline.com
2025-09-13T20:18:21.723499Z,SRV-WEB01,10.190.237.10,24.212.5.217,microsoft.com
2025-09-15T04:59:31.723499Z,SRV-WEB02,10.30.243.60,142.234.178.112,google.com
2025-09-14T16:28:33.723499Z,SRV-APP01,10.183.242.229,156.86.252.244,login.microsoftonline.com
2025-09-14T11:21:26.723499Z,SRV-APP02,10.84.21.49,18.167.58.140,azureedge.net
2025-09-14T17:41:03.723499Z,SRV-APP01,10.36.237.99,174.232.220.169,google.com
2025-09-15T09:59:18.723499Z,SRV-WEB02,10.244.76.205,44.88.214.151,google.com
2025-09-13T13:17:52.723499Z,SRV-APP02,10.97.176.157,31.40.197.31,office365.com
2025-09-14T13:25:54.723499Z,SRV-WEB01,10.23.15.156,155.27.44.160,cloudfront.net
2025-09-15T06:10:26.723499Z,WKST-ENGR01,10.93.139.134,25.55.175.22,github.com
2025-09-13T18:17:12.723499Z,SRV-WEB01,10.97.167.233,7.116.119.223,gstatic.com
2025-09-13T17:27:20.723499Z,SRV-WEB01,10.47.85.15,65.183.87.216,cdn.contoso.local
2025-09-15T05:29:21.723499Z,SRV-WEB02,10.243.184.156,58.133.168.78,github.com
2025-09-14T10:41:31.723499Z,SRV-WEB02,10.166.141.221,140.237.29.159,github.com
2025-09-14T17:37:07.723499Z,SRV-APP02,10.88.98.229,13.2.48.223,cdn.contoso.local
2025-09-14T19:32:16.723499Z,SRV-WEB02,10.200.100.120,215.88.122.239,cdn.contoso.local
2025-09-13T13:50:12.723499Z,WKST-ENGR01,10.35.169.17,213.249.181.4,gstatic.com
2025-09-14T20:23:21.723499Z,SRV-APP02,10.115.109.198,135.47.105.17,github.com
2025-09-14T08:23:38.723499Z,SRV-APP01,10.203.135.231,94.114.89.229,windowsupdate.com
2025-09-14T03:24:20.723499Z,SRV-WEB01,10.31.22.240,106.221.109.245,graph.microsoft.com
2025-09-15T03:54:42.723499Z,WKST-ENGR01,10.227.158.218,122.81.113.240,graph.microsoft.com
2025-09-13T16:23:03.723499Z,SRV-APP01,10.32.90.96,34.158.25.174,windowsupdate.com
2025-09-14T16:45:08.723499Z,SRV-APP01,10.103.253.146,71.115.64.3,azureedge.net
2025-09-13T16:00:48.723499Z,SRV-APP01,10.211.213.135,148.208.43.114,azureedge.net
2025-09-13T22:51:30.723499Z,SRV-APP01,10.131.169.218,136.48.214.208,graph.microsoft.com
2025-09-13T22:04:41.723499Z,SRV-APP01,10.14.70.49,134.188.149.232,microsoft.com
2025-09-13T16:32:40.723499Z,SRV-WEB02,10.82.144.50,113.26.248.192,cloudfront.net
2025-09-14T10:01:03.723499Z,SRV-WEB01,10.54.24.39,64.146.76.30,cdn.contoso.local
2025-09-14T09:42:01.723499Z,SRV-WEB02,10.28.31.225,78.10.31.114,cloudfront.net
2025-09-14T22:23:19.723499Z,SRV-APP01,10.49.89.238,52.35.75.145,gstatic.com
2025-09-14T14:10:40.723499Z,SRV-WEB01,10.57.3.152,180.214.181.116,github.com
2025-09-13T13:28:29.723499Z,SRV-WEB02,10.151.32.19,148.220.155.58,github.com
2025-09-14T08:57:59.723499Z,SRV-APP02,10.231.237.107,156.244.120.70,graph.microsoft.com
2025-09-14T15:34:26.723499Z,SRV-APP02,10.106.1.178,38.30.239.197,google.com
2025-09-14T22:35:31.723499Z,WKST-ENGR01,10.89.37.166,180.173.241.35,cloudfront.net
2025-09-14T22:27:17.723499Z,WKST-ENGR01,10.14.28.104,167.64.243.218,gstatic.com
2025-09-14T15:53:01.723499Z,SRV-APP01,10.90.255.244,78.93.169.114,office365.com
2025-09-14T15:24:42.723499Z,SRV-WEB02,10.187.235.50,23.21.222.56,login.microsoftonline.com
2025-09-14T13:51:57.723499Z,SRV-APP01,10.92.160.144,121.70.81.105,github.com
2025-09-14T08:24:18.723499Z,SRV-APP01,10.114.61.53,138.28.223.191,graph.microsoft.com
2025-09-14T14:25:43.723499Z,SRV-APP02,10.39.103.108,48.56.224.61,gstatic.com
2025-09-13T21:48:27.723499Z,WKST-ENGR01,10.17.149.252,1.218.132.249,github.com
2025-09-14T08:33:22.723499Z,SRV-APP02,10.226.152.9,35.73.208.199,google.com
2025-09-15T01:43:18.723499Z,SRV-WEB01,10.55.244.160,155.123.26.201,cloudfront.net
2025-09-14T22:46:24.723499Z,WKST-ENGR01,10.11.130.143,82.238.178.254,login.microsoftonline.com
2025-09-13T22:51:33.723499Z,SRV-APP02,10.231.54.19,189.232.41.127,windowsupdate.com
2025-09-14T10:38:33.723499Z,SRV-WEB01,10.238.104.248,22.217.211.62,github.com
2025-09-14T00:52:13.723499Z,SRV-WEB01,10.155.29.205,216.63.198.42,github.com
2025-09-13T23:39:48.723499Z,SRV-WEB02,10.198.88.165,25.164.215.183,gstatic.com
2025-09-15T05:34:05.723499Z,SRV-APP02,10.40.53.203,55.6.121.59,login.microsoftonline.com
2025-09-14T17:50:48.723499Z,SRV-APP02,10.46.207.118,149.112.150.245,login.microsoftonline.com
2025-09-14T18:39:21.723499Z,WKST-ENGR01,10.224.34.98,103.97.125.25,graph.microsoft.com
2025-09-14T06:57:02.723499Z,SRV-WEB01,10.221.88.105,177.93.148.127,cdn.contoso.local
2025-09-13T14:13:02.723499Z,SRV-WEB01,10.227.110.239,29.207.35.116,graph.microsoft.com
2025-09-13T16:33:29.723499Z,SRV-WEB02,10.43.181.32,205.113.227.167,cloudfront.net
2025-09-13T12:36:54.723499Z,WKST-ENGR01,10.206.78.118,28.203.109.122,office365.com
2025-09-14T02:02:09.723499Z,SRV-APP01,10.76.132.37,125.133.106.189,github.com
2025-09-13T17:56:48.723499Z,SRV-APP02,10.143.4.83,139.89.236.252,azureedge.net
2025-09-15T10:35:01.723499Z,SRV-WEB01,10.65.8.105,33.188.96.132,login.microsoftonline.com
2025-09-14T21:54:16.723499Z,SRV-WEB02,10.240.6.28,69.158.173.218,azureedge.net
2025-09-14T23:47:52.723499Z,SRV-APP02,10.247.51.233,135.165.219.246,windowsupdate.com
2025-09-15T07:29:40.723499Z,SRV-WEB02,10.252.50.249,176.91.152.130,graph.microsoft.com
2025-09-14T04:14:44.723499Z,SRV-WEB02,10.39.251.228,149.54.107.129,cdn.contoso.local
2025-09-14T17:51:13.723499Z,SRV-APP01,10.81.60.81,21.232.186.35,login.microsoftonline.com
2025-09-14T15:41:18.723499Z,SRV-WEB01,10.3.33.186,136.182.38.123,graph.microsoft.com
2025-09-14T22:42:11.723499Z,SRV-APP01,10.193.179.49,146.204.143.180,cloudfront.net
2025-09-14T02:43:37.723499Z,SRV-APP02,10.219.239.59,108.193.216.209,graph.microsoft.com
2025-09-14T09:35:32.723499Z,SRV-WEB02,10.223.212.198,114.54.7.23,google.com
2025-09-14T06:18:54.723499Z,SRV-WEB02,10.103.174.169,125.172.157.173,graph.microsoft.com
2025-09-14T06:43:21.723499Z,SRV-WEB02,10.144.19.237,19.179.189.231,google.com
2025-09-14T16:47:57.723499Z,SRV-WEB02,10.248.205.112,124.135.182.221,azureedge.net
2025-09-14T09:37:34.723499Z,WKST-ENGR01,10.222.14.165,99.64.253.249,windowsupdate.com
2025-09-13T19:47:59.723499Z,SRV-WEB02,10.40.11.103,101.233.199.12,github.com
2025-09-13T22:24:16.723499Z,WKST-ENGR01,10.253.73.158,86.30.51.252,azureedge.net
2025-09-14T13:03:30.723499Z,SRV-APP02,10.3.26.20,67.203.133.4,cdn.contoso.local
2025-09-14T16:31:11.723499Z,WKST-ENGR01,10.36.29.227,161.86.221.152,github.com
2025-09-14T13:46:03.723499Z,SRV-WEB01,10.104.204.215,175.200.37.111,office365.com
2025-09-13T23:43:34.723499Z,SRV-WEB02,10.243.165.6,189.214.161.76,windowsupdate.com
2025-09-14T02:29:17.723499Z,SRV-WEB02,10.94.214.3,124.143.70.230,graph.microsoft.com
2025-09-14T15:33:37.723499Z,SRV-WEB02,10.145.28.97,53.243.115.209,gstatic.com
2025-09-14T11:41:06.723499Z,WKST-ENGR01,10.132.182.135,218.178.13.205,google.com
2025-09-13T21:43:53.723499Z,SRV-WEB02,10.9.241.164,12.191.84.97,login.microsoftonline.com
2025-09-14T09:29:33.723499Z,SRV-WEB01,10.11.211.116,28.95.134.99,azureedge.net
2025-09-14T23:17:09.723499Z,WKST-ENGR01,10.162.67.74,163.137.126.180,microsoft.com
2025-09-14T07:07:23.723499Z,SRV-WEB01,10.161.189.254,117.84.125.249,microsoft.com
2025-09-14T17:25:54.723499Z,SRV-APP01,10.156.192.161,222.198.146.47,office365.com
2025-09-13T18:12:30.723499Z,SRV-APP01,10.61.201.80,218.70.183.229,graph.microsoft.com
2025-09-13T15:43:29.723499Z,SRV-APP01,10.100.205.94,191.82.20.152,azureedge.net
2025-09-13T16:39:39.723499Z,SRV-APP02,10.25.25.164,182.35.38.110,graph.microsoft.com
2025-09-14T11:19:29.723499Z,SRV-APP02,10.252.80.108,35.77.58.220,github.com
2025-09-14T07:28:26.723499Z,SRV-WEB01,10.237.33.218,134.173.188.11,azureedge.net
2025-09-15T02:20:44.723499Z,WKST-ENGR01,10.199.184.247,143.97.26.77,cdn.contoso.local
2025-09-14T16:53:32.723499Z,WKST-ENGR01,10.77.59.178,218.149.56.210,login.microsoftonline.com
2025-09-14T15:00:20.723499Z,WKST-ENGR01,10.237.185.123,24.43.232.45,azureedge.net
2025-09-15T00:14:30.723499Z,SRV-APP02,10.219.248.4,65.68.78.238,cdn.contoso.local
2025-09-14T21:45:46.723499Z,SRV-WEB01,10.198.151.169,59.229.154.14,login.microsoftonline.com
2025-09-14T05:43:14.723499Z,SRV-WEB01,10.26.208.36,195.205.182.60,gstatic.com
2025-09-14T10:20:31.723499Z,SRV-APP01,10.246.51.73,120.8.150.56,graph.microsoft.com
2025-09-13T17:20:04.723499Z,WKST-ENGR01,10.42.93.238,39.85.201.168,login.microsoftonline.com
2025-09-15T05:40:09.723499Z,SRV-APP01,10.117.171.55,35.184.251.74,cdn.contoso.local
2025-09-13T19:54:51.723499Z,SRV-WEB02,10.217.212.104,169.11.108.144,graph.microsoft.com
2025-09-14T11:00:18.723499Z,SRV-APP02,10.211.22.216,1.181.38.132,cloudfront.net
2025-09-15T03:08:09.723499Z,SRV-APP01,10.155.35.18,184.30.162.34,login.microsoftonline.com
2025-09-13T13:19:35.723499Z,SRV-WEB01,10.183.17.40,24.220.218.86,github.com
2025-09-14T14:07:53.723499Z,SRV-APP01,10.77.237.252,172.227.23.166,google.com
2025-09-14T07:06:18.723499Z,SRV-WEB01,10.26.159.235,35.223.133.138,windowsupdate.com
2025-09-14T21:34:41.723499Z,SRV-APP02,10.148.221.130,6.206.242.221,gstatic.com
2025-09-15T08:15:04.723499Z,SRV-WEB01,10.129.164.40,8.85.180.225,github.com
2025-09-13T19:11:09.723499Z,WKST-ENGR01,10.188.150.188,71.254.24.222,github.com
2025-09-14T01:56:00.723499Z,SRV-APP02,10.74.54.28,43.53.19.78,graph.microsoft.com
2025-09-14T06:18:59.723499Z,WKST-ENGR01,10.207.117.107,130.8.44.156,github.com
2025-09-14T10:21:26.723499Z,SRV-APP01,10.137.175.194,181.225.190.254,cloudfront.net
2025-09-15T09:18:48.723499Z,WKST-ENGR01,10.228.168.211,220.105.88.224,graph.microsoft.com
2025-09-14T22:50:17.723499Z,SRV-WEB01,10.29.177.106,135.179.74.73,graph.microsoft.com
2025-09-14T01:16:18.723499Z,SRV-WEB02,10.16.45.181,110.11.182.214,login.microsoftonline.com
2025-09-15T06:35:02.723499Z,SRV-APP02,10.91.126.145,187.200.226.192,windowsupdate.com
2025-09-15T09:38:51.723499Z,SRV-APP02,10.46.99.98,84.202.26.3,login.microsoftonline.com
2025-09-13T11:45:14.723499Z,SRV-WEB02,10.253.132.161,218.146.175.38,cdn.contoso.local
2025-09-13T20:15:49.723499Z,SRV-WEB02,10.4.214.238,132.199.98.10,cloudfront.net
2025-09-13T14:48:32.723499Z,SRV-APP02,10.238.167.115,93.92.201.229,login.microsoftonline.com
2025-09-14T11:17:58.723499Z,SRV-APP02,10.70.96.148,73.127.106.80,cdn.contoso.local
2025-09-14T16:58:39.723499Z,WKST-ENGR01,10.32.144.214,117.130.203.96,windowsupdate.com
2025-09-15T08:19:52.723499Z,SRV-WEB01,10.172.61.155,216.7.150.81,gstatic.com
2025-09-15T06:39:51.723499Z,WKST-ENGR01,10.31.183.97,219.55.210.33,microsoft.com
2025-09-14T15:36:33.723499Z,SRV-APP02,10.68.174.188,15.59.24.94,login.microsoftonline.com
2025-09-14T05:17:34.723499Z,SRV-WEB01,10.239.17.62,1.217.242.42,office365.com
2025-09-14T07:21:06.723499Z,SRV-APP02,10.247.245.108,160.190.107.142,cdn.contoso.local
2025-09-15T10:45:00.723499Z,WKST-ENGR01,10.228.2.109,23.14.130.14,azureedge.net
2025-09-15T08:34:45.723499Z,SRV-WEB01,10.3.240.168,145.157.187.112,graph.microsoft.com
2025-09-14T23:18:29.723499Z,SRV-WEB02,10.90.145.198,87.89.29.88,gstatic.com
2025-09-15T09:12:49.723499Z,SRV-APP02,10.18.103.67,73.203.146.24,office365.com
2025-09-14T19:12:06.723499Z,SRV-WEB01,10.25.27.60,161.243.87.210,cdn.contoso.local
2025-09-14T23:04:48.723499Z,SRV-WEB01,10.171.116.168,166.203.78.215,office365.com
2025-09-15T06:22:47.723499Z,SRV-APP01,10.125.249.73,96.15.109.54,google.com
2025-09-14T16:31:07.723499Z,WKST-ENGR01,10.172.106.145,221.230.176.241,cloudfront.net
2025-09-14T00:37:57.723499Z,WKST-ENGR01,10.204.104.97,167.175.234.237,cloudfront.net
2025-09-14T04:09:19.723499Z,SRV-APP01,10.40.32.207,36.91.107.69,windowsupdate.com
2025-09-13T18:36:33.723499Z,SRV-APP02,10.181.25.111,55.180.58.213,azureedge.net
2025-09-13T13:06:20.723499Z,SRV-APP01,10.151.31.193,146.108.94.26,github.com
2025-09-14T07:19:18.723499Z,WKST-ENGR01,10.72.197.219,46.116.36.87,gstatic.com
2025-09-14T16:49:15.723499Z,SRV-WEB02,10.126.18.16,207.162.37.229,cloudfront.net
2025-09-13T22:31:28.723499Z,SRV-APP01,10.37.46.122,31.94.90.181,google.com
2025-09-14T01:12:37.723499Z,SRV-APP02,10.251.123.29,204.74.242.41,google.com
2025-09-13T16:02:02.723499Z,SRV-WEB01,10.175.67.27,161.40.209.111,cloudfront.net
2025-09-15T07:01:54.723499Z,SRV-WEB02,10.214.3.148,127.10.120.49,cloudfront.net
2025-09-15T08:08:59.723499Z,WKST-ENGR01,10.189.186.26,24.6.204.62,office365.com
2025-09-15T09:06:43.723499Z,WKST-ENGR01,10.219.219.50,153.75.25.37,windowsupdate.com
2025-09-14T03:37:46.723499Z,SRV-WEB01,10.241.182.97,78.80.63.120,google.com
2025-09-14T22:52:11.723499Z,SRV-WEB01,10.202.129.40,94.105.53.131,graph.microsoft.com
2025-09-14T13:43:32.723499Z,SRV-WEB01,10.222.14.245,29.39.16.199,office365.com
2025-09-15T08:18:46.723499Z,SRV-WEB01,10.153.135.34,139.236.20.80,office365.com
2025-09-14T11:21:56.723499Z,SRV-APP01,10.29.125.36,183.69.26.88,google.com
2025-09-14T05:47:17.723499Z,SRV-APP02,10.128.93.40,95.145.35.224,windowsupdate.com
2025-09-13T21:09:46.723499Z,SRV-APP02,10.37.93.250,3.120.77.71,cdn.contoso.local
2025-09-13T16:55:23.723499Z,SRV-WEB01,10.150.197.42,212.171.183.125,cloudfront.net
2025-09-15T00:14:17.723499Z,SRV-WEB02,10.67.146.83,134.29.193.43,office365.com
2025-09-15T04:53:34.723499Z,SRV-WEB01,10.222.222.207,220.68.178.4,microsoft.com
2025-09-13T13:13:21.723499Z,WKST-ENGR01,10.115.216.139,11.16.120.38,google.com
2025-09-13T16:46:27.723499Z,SRV-APP01,10.44.135.166,194.72.66.204,google.com
2025-09-13T14:15:54.723499Z,SRV-WEB01,10.30.162.65,64.164.23.250,cdn.contoso.local
2025-09-13T23:00:32.723499Z,SRV-WEB02,10.83.213.77,48.56.39.114,cloudfront.net
2025-09-13T23:15:43.723499Z,SRV-APP01,10.157.183.224,57.128.147.230,microsoft.com
2025-09-14T02:25:58.723499Z,SRV-APP01,10.246.217.168,160.149.82.47,azureedge.net
2025-09-14T00:53:14.723499Z,SRV-WEB02,10.163.102.187,122.165.75.199,google.com
2025-09-14T00:22:54.723499Z,SRV-WEB02,10.210.226.17,74.140.65.62,github.com
2025-09-14T12:16:37.723499Z,SRV-WEB01,10.146.183.234,186.172.103.35,azureedge.net
2025-09-14T15:36:43.723499Z,SRV-WEB01,10.165.175.59,93.228.90.90,gstatic.com
2025-09-15T02:39:22.723499Z,WKST-ENGR01,10.173.50.188,136.144.194.234,cdn.contoso.local
2025-09-13T15:46:24.723499Z,SRV-WEB02,10.137.241.118,65.70.190.158,cdn.contoso.local
2025-09-15T05:15:44.723499Z,SRV-APP01,10.171.108.181,195.197.208.27,cloudfront.net
2025-09-13T20:14:03.723499Z,SRV-WEB01,10.114.27.207,210.53.37.189,gstatic.com
2025-09-13T17:11:54.723499Z,SRV-WEB02,10.53.218.26,116.107.35.92,cdn.contoso.local
2025-09-13T17:53:25.723499Z,WKST-ENGR01,10.233.105.216,26.163.7.38,cdn.contoso.local
2025-09-15T09:40:33.723499Z,WKST-ENGR01,10.127.111.252,37.111.83.239,login.microsoftonline.com
2025-09-13T21:31:00.723499Z,WKST-ENGR01,10.48.0.15,73.205.218.195,google.com
2025-09-15T07:41:57.723499Z,WKST-ENGR01,10.245.38.231,92.65.133.75,microsoft.com
2025-09-13T13:55:48.723499Z,SRV-APP01,10.125.27.15,98.104.105.85,gstatic.com
2025-09-15T01:01:31.723499Z,SRV-WEB01,10.161.106.160,97.39.37.225,office365.com
2025-09-14T04:49:24.723499Z,SRV-WEB02,10.107.197.71,147.89.68.146,github.com
2025-09-14T09:52:03.723499Z,SRV-APP02,10.184.73.4,77.133.142.135,windowsupdate.com
2025-09-14T13:36:10.723499Z,SRV-WEB01,10.239.108.39,119.153.22.105,windowsupdate.com
2025-09-14T00:40:48.723499Z,WKST-ENGR01,10.29.246.231,43.106.155.33,google.com
2025-09-14T13:46:01.723499Z,SRV-WEB02,10.107.66.11,157.166.103.107,cloudfront.net
2025-09-13T21:53:10.723499Z,SRV-APP02,10.68.174.203,125.2.17.35,microsoft.com
2025-09-13T13:56:28.723499Z,SRV-WEB01,10.145.23.122,133.131.41.34,windowsupdate.com
2025-09-13T21:50:26.723499Z,SRV-APP02,10.65.159.132,152.157.57.226,windowsupdate.com
2025-09-13T15:50:20.723499Z,SRV-APP02,10.171.241.130,124.52.69.14,cdn.contoso.local
2025-09-14T12:48:18.723499Z,SRV-WEB02,10.202.245.254,113.116.232.4,github.com
2025-09-14T00:57:10.723499Z,SRV-APP02,10.97.226.145,122.210.36.143,github.com
2025-09-13T14:04:46.723499Z,SRV-WEB02,10.209.226.226,182.240.147.237,login.microsoftonline.com
2025-09-15T05:13:27.723499Z,WKST-ENGR01,10.128.206.190,212.8.22.48,windowsupdate.com
2025-09-14T01:17:40.723499Z,SRV-APP01,10.247.74.246,51.163.157.70,graph.microsoft.com
2025-09-15T07:46:31.723499Z,SRV-APP02,10.18.112.79,112.38.96.37,microsoft.com
2025-09-15T08:41:57.723499Z,SRV-APP01,10.118.202.80,19.69.137.219,azureedge.net
2025-09-14T21:43:14.723499Z,SRV-APP02,10.225.150.87,188.144.70.32,cloudfront.net
2025-09-14T23:43:39.723499Z,WKST-ENGR01,10.116.194.132,139.148.210.135,microsoft.com
2025-09-15T01:23:12.723499Z,SRV-WEB01,10.98.85.6,154.99.72.75,google.com
2025-09-15T01:35:15.723499Z,SRV-WEB01,10.243.181.244,34.208.85.214,windowsupdate.com
2025-09-14T03:59:13.723499Z,WKST-ENGR01,10.33.93.196,83.35.234.83,windowsupdate.com
2025-09-13T13:16:50.723499Z,SRV-WEB01,10.98.26.140,177.203.119.237,cloudfront.net
2025-09-14T01:49:18.723499Z,SRV-APP02,10.209.25.170,121.246.132.122,graph.microsoft.com
2025-09-13T15:18:50.723499Z,SRV-WEB02,10.127.68.227,215.164.86.224,login.microsoftonline.com
2025-09-14T23:42:12.723499Z,SRV-WEB02,10.206.106.11,181.221.159.33,office365.com
2025-09-15T00:25:54.723499Z,SRV-APP01,10.219.238.251,58.245.161.99,azureedge.net
2025-09-13T12:52:16.723499Z,SRV-APP01,10.120.123.101,189.140.175.167,graph.microsoft.com
2025-09-13T19:32:29.723499Z,SRV-APP02,10.162.3.111,177.151.75.183,microsoft.com
2025-09-14T21:04:07.723499Z,SRV-WEB01,10.6.199.173,165.176.88.19,cloudfront.net
2025-09-14T04:09:12.723499Z,SRV-WEB01,10.62.141.42,105.114.51.200,cloudfront.net
2025-09-13T12:21:55.723499Z,SRV-APP02,10.129.200.205,187.99.189.53,gstatic.com
2025-09-15T02:26:50.723499Z,SRV-APP02,10.151.199.215,16.229.248.191,login.microsoftonline.com
2025-09-14T20:24:54.723499Z,WKST-ENGR01,10.50.87.116,218.153.65.159,google.com
2025-09-13T20:08:31.723499Z,SRV-APP02,10.217.166.218,132.228.156.142,windowsupdate.com
2025-09-15T00:16:53.723499Z,SRV-WEB02,10.112.33.105,124.8.75.160,graph.microsoft.com
2025-09-13T18:33:57.723499Z,SRV-APP01,10.60.185.107,61.60.231.53,graph.microsoft.com
2025-09-15T01:57:33.723499Z,SRV-WEB02,10.56.205.128,149.12.8.61,graph.microsoft.com
2025-09-14T20:09:49.723499Z,SRV-WEB02,10.157.251.223,190.169.149.170,microsoft.com
2025-09-14T05:44:07.723499Z,SRV-WEB01,10.183.44.51,126.76.83.94,microsoft.com
2025-09-13T21:56:38.723499Z,WKST-ENGR01,10.17.4.51,158.222.43.164,windowsupdate.com
2025-09-13T12:41:44.723499Z,SRV-APP01,10.244.17.219,51.148.174.34,gstatic.com
2025-09-15T11:11:21.723499Z,SRV-WEB02,10.212.123.205,53.13.127.130,microsoft.com
2025-09-14T04:16:25.723499Z,SRV-APP02,10.33.209.202,38.186.155.71,azureedge.net
